CID000000143,CID000005651,97
CID000000143,CID000005656,49
CID000000143,CID000005672,27
CID000000143,CID000005732,152
CID000000143,CID000005735,8
CID000000143,CID000005746,28
CID000000143,CID000005978,139
CID000000143,CID000006691,165
CID000000143,CID000008953,54
CID000000143,CID000010631,36
CID000000143,CID000019090,98
CID000000143,CID000024486,29
CID000000143,CID000027661,8
CID000000143,CID000028112,15
CID000000143,CID000038904,19
CID000000143,CID000041774,10
CID000000143,CID000054374,37
CID000000143,CID000054454,103
CID000000143,CID000054688,69
CID000000143,CID000059708,41
CID000000143,CID000060147,47
CID000000143,CID000060184,10
CID000000143,CID000060198,35
CID000000143,CID000060831,18
CID000000143,CID000060835,35
CID000000143,CID000060843,30
CID000000143,CID000060852,44
CID000000143,CID000060953,112
CID000000143,CID000062924,62
CID000000143,CID000065999,7
CID000000143,CID000068740,92
CID000000143,CID000071616,45
CID000000143,CID000077999,28
CID000000143,CID000083786,71
CID000000143,CID000087177,62
CID000000143,CID000093860,36
CID000000143,CID000119607,39
CID000000143,CID000123631,30
CID000000143,CID000125889,20
CID000000143,CID000130881,73
CID000000143,CID000147912,13
CID000000143,CID000148192,11
CID000000143,CID000148211,102
CID000000143,CID000150311,42
CID000000143,CID000151165,74
CID000000143,CID000152945,4
CID000000143,CID000176870,9
CID000000143,CID000213039,5
CID000000143,CID000216326,10
CID000000143,CID000443871,9
CID000000143,CID000667490,66
CID000000143,CID003062316,17
CID000000143,CID003468412,87
CID000000143,CID004183806,18
CID000000143,CID004475485,46
CID000000143,CID005311039,42
CID000000143,CID005311048,60
CID000000143,CID005311297,29
CID000000143,CID005329102,16
CID000000143,CID005353980,61
CID000000143,CID005481350,39
CID000000143,CID006398525,54
CID000000143,CID006447131,8
CID000000158,CID000001983,4
CID000000158,CID000005732,5
CID000000158,CID000005771,2
CID000000158,CID004183806,4
CID000000159,CID000000772,72
CID000000159,CID000000853,45
CID000000159,CID000001983,52
CID000000159,CID000002083,28
CID000000159,CID000002088,32
CID000000159,CID000002118,17
CID000000159,CID000002156,21
CID000000159,CID000002160,29
CID000000159,CID000002162,38
CID000000159,CID000002171,1
CID000000159,CID000002244,43
CID000000159,CID000002249,19
CID000000159,CID000002250,17
CID000000159,CID000002265,14
CID000000159,CID000002462,8
CID000000159,CID000002471,30
CID000000159,CID000002550,21
CID000000159,CID000002617,12
CID000000159,CID000002656,17
CID000000159,CID000002666,11
CID000000159,CID000002678,49
CID000000159,CID000002764,35
CID000000159,CID000002771,44
CID000000159,CID000002803,1
CID000000159,CID000002806,6
CID000000159,CID000002909,7
CID000000159,CID000003003,24
CID000000159,CID000003016,11
CID000000159,CID000003062,94
CID000000159,CID000003075,26
CID000000159,CID000003108,7
CID000000159,CID000003222,18
CID000000159,CID000003325,38
CID000000159,CID000003345,24
CID000000159,CID000003348,21
CID000000159,CID000003365,21
CID000000159,CID000003382,3
CID000000159,CID000003386,9
CID000000159,CID000003405,32
CID000000159,CID000003440,82
CID000000159,CID000003446,37
CID000000159,CID000003463,13
CID000000159,CID000003476,3
CID000000159,CID000003488,11
CID000000159,CID000003516,3
CID000000159,CID000003559,21
CID000000159,CID000003639,20
CID000000159,CID000003640,5
CID000000159,CID000003652,26
CID000000159,CID000003672,29
CID000000159,CID000003746,11
CID000000159,CID000003883,61
CID000000159,CID000003937,32
CID000000159,CID000003954,62
CID000000159,CID000003957,29
CID000000159,CID000003958,20
CID000000159,CID000003961,17
CID000000159,CID000004075,1
CID000000159,CID000004091,6
CID000000159,CID000004168,33
CID000000159,CID000004170,35
CID000000159,CID000004171,53
CID000000159,CID000004173,31
CID000000159,CID000004178,15
CID000000159,CID000004253,33
CID000000159,CID000004411,43
CID000000159,CID000004485,22
CID000000159,CID000004583,24
CID000000159,CID000004594,56
CID000000159,CID000004595,52
CID000000159,CID000004634,6
CID000000159,CID000004635,39
CID000000159,CID000004679,66
CID000000159,CID000004691,27
CID000000159,CID000004812,70
CID000000159,CID000004873,46
CID000000159,CID000004894,12
CID000000159,CID000004900,34
CID000000159,CID000004917,12
CID000000159,CID000004927,18
CID000000159,CID000004943,15
CID000000159,CID000004946,15
CID000000159,CID000005029,12
CID000000159,CID000005035,23
CID000000159,CID000005039,15
CID000000159,CID000005203,85
CID000000159,CID000005212,140
CID000000159,CID000005234,2
CID000000159,CID000005267,111
CID000000159,CID000005391,22
CID000000159,CID000005496,18
CID000000159,CID000005523,19
CID000000159,CID000005556,26
CID000000159,CID000005650,4
CID000000159,CID000005651,28
CID000000159,CID000005732,40
CID000000159,CID000006691,99
CID000000159,CID000027661,4
CID000000159,CID000041781,27
CID000000159,CID000054454,28
CID000000159,CID000060831,7
CID000000159,CID000062924,37
CID000000159,CID000083786,31
CID000000159,CID000087177,71
CID000000159,CID000104865,148
CID000000159,CID000125889,7
CID000000159,CID000145068,12
CID000000159,CID000152945,3
CID000000159,CID000197712,18
CID000000159,CID005311181,8
CID000000159,CID005311297,8
CID000000191,CID000000772,40
CID000000191,CID000000838,73
CID000000191,CID000000853,45
CID000000191,CID000000937,13
CID000000191,CID000001117,15
CID000000191,CID000001983,75
CID000000191,CID000002022,38
CID000000191,CID000002083,45
CID000000191,CID000002156,38
CID000000191,CID000002162,37
CID000000191,CID000002244,61
CID000000191,CID000002249,28
CID000000191,CID000002250,78
CID000000191,CID000002520,66
CID000000191,CID000002585,21
CID000000191,CID000002617,38
CID000000191,CID000002622,9
CID000000191,CID000002656,24
CID000000191,CID000002666,27
CID000000191,CID000002771,15
CID000000191,CID000002803,13
CID000000191,CID000002806,18
CID000000191,CID000002891,8
CID000000191,CID000002909,20
CID000000191,CID000003062,36
CID000000191,CID000003075,36
CID000000191,CID000003222,9
CID000000191,CID000003325,35
CID000000191,CID000003345,42
CID000000191,CID000003365,30
CID000000191,CID000003367,13
CID000000191,CID000003405,2
CID000000191,CID000003440,76
CID000000191,CID000003446,6
CID000000191,CID000003478,27
CID000000191,CID000003510,12
CID000000191,CID000003639,13
CID000000191,CID000003640,61
CID000000191,CID000003672,69
CID000000191,CID000003676,75
CID000000191,CID000003746,15
CID000000191,CID000003883,72
CID000000191,CID000003937,15
CID000000191,CID000003958,40
CID000000191,CID000004053,16
CID000000191,CID000004091,16
CID000000191,CID000004112,14
CID000000191,CID000004159,53
CID000000191,CID000004168,49
CID000000191,CID000004171,36
CID000000191,CID000004173,66
CID000000191,CID000004253,44
CID000000191,CID000004485,41
CID000000191,CID000004510,58
CID000000191,CID000004583,46
CID000000191,CID000004594,42
CID000000191,CID000004635,17
CID000000191,CID000004679,33
CID000000191,CID000004829,20
CID000000191,CID000004873,36
CID000000191,CID000004889,15
CID000000191,CID000004894,29
CID000000191,CID000004943,41
CID000000191,CID000004946,7
CID000000191,CID000005038,14
CID000000191,CID000005039,23
CID000000191,CID000005064,18
CID000000191,CID000005090,24
CID000000191,CID000005203,10
CID000000191,CID000005234,30
CID000000191,CID000005372,9
CID000000191,CID000005394,13
CID000000191,CID000005645,10
CID000000191,CID000005647,35
CID000000191,CID000005650,40
CID000000191,CID000005651,32
CID000000191,CID000005732,53
CID000000191,CID000006691,41
CID000000191,CID000008953,35
CID000000191,CID000027661,19
CID000000191,CID000054454,31
CID000000191,CID000054688,19
CID000000191,CID000060831,21
CID000000191,CID000083786,25
CID000000191,CID000125889,22
CID000000191,CID005311297,17
CID000000206,CID000000453,14
CID000000206,CID000000772,53
CID000000206,CID000000838,37
CID000000206,CID000000853,46
CID000000206,CID000001117,59
CID000000206,CID000001690,24
CID000000206,CID000001775,31
CID000000206,CID000001971,22
CID000000206,CID000001983,55
CID000000206,CID000002022,73
CID000000206,CID000002083,55
CID000000206,CID000002088,5
CID000000206,CID000002118,6
CID000000206,CID000002160,11
CID000000206,CID000002162,51
CID000000206,CID000002244,49
CID000000206,CID000002249,36
CID000000206,CID000002250,30
CID000000206,CID000002269,16
CID000000206,CID000002474,27
CID000000206,CID000002520,2
CID000000206,CID000002585,8
CID000000206,CID000002622,29
CID000000206,CID000002656,20
CID000000206,CID000002666,3
CID000000206,CID000002764,44
CID000000206,CID000002771,34
CID000000206,CID000002803,16
CID000000206,CID000002806,20
CID000000206,CID000002891,10
CID000000206,CID000002907,3
CID000000206,CID000003003,59
CID000000206,CID000003016,31
CID000000206,CID000003032,27
CID000000206,CID000003062,26
CID000000206,CID000003075,28
CID000000206,CID000003121,18
CID000000206,CID000003203,17
CID000000206,CID000003222,12
CID000000206,CID000003279,15
CID000000206,CID000003325,55
CID000000206,CID000003339,8
CID000000206,CID000003345,43
CID000000206,CID000003348,15
CID000000206,CID000003365,55
CID000000206,CID000003385,18
CID000000206,CID000003405,42
CID000000206,CID000003414,16
CID000000206,CID000003440,88
CID000000206,CID000003446,37
CID000000206,CID000003454,16
CID000000206,CID000003467,12
CID000000206,CID000003488,12
CID000000206,CID000003510,5
CID000000206,CID000003559,22
CID000000206,CID000003640,56
CID000000206,CID000003648,10
CID000000206,CID000003658,20
CID000000206,CID000003661,21
CID000000206,CID000003672,42
CID000000206,CID000003676,13
CID000000206,CID000003706,14
CID000000206,CID000003746,40
CID000000206,CID000003826,2
CID000000206,CID000003877,23
CID000000206,CID000003883,36
CID000000206,CID000003890,38
CID000000206,CID000003929,19
CID000000206,CID000003937,25
CID000000206,CID000003954,34
CID000000206,CID000003958,67
CID000000206,CID000003961,5
CID000000206,CID000004052,7
CID000000206,CID000004091,28
CID000000206,CID000004159,12
CID000000206,CID000004168,49
CID000000206,CID000004171,55
CID000000206,CID000004173,47
CID000000206,CID000004253,60
CID000000206,CID000004510,14
CID000000206,CID000004513,1
CID000000206,CID000004583,71
CID000000206,CID000004594,54
CID000000206,CID000004595,38
CID000000206,CID000004609,19
CID000000206,CID000004635,4
CID000000206,CID000004666,19
CID000000206,CID000004679,55
CID000000206,CID000004691,14
CID000000206,CID000004812,15
CID000000206,CID000004873,68
CID000000206,CID000004894,21
CID000000206,CID000004900,21
CID000000206,CID000004917,19
CID000000206,CID000004927,43
CID000000206,CID000004943,32
CID000000206,CID000005002,12
CID000000206,CID000005029,23
CID000000206,CID000005038,12
CID000000206,CID000005039,29
CID000000206,CID000005073,13
CID000000206,CID000005076,17
CID000000206,CID000005090,29
CID000000206,CID000005155,17
CID000000206,CID000005203,22
CID000000206,CID000005212,4
CID000000206,CID000005234,55
CID000000206,CID000005267,18
CID000000206,CID000005391,16
CID000000206,CID000005523,35
CID000000206,CID000005645,18
CID000000206,CID000005651,44
CID000000206,CID000005726,20
CID000000206,CID000005732,39
CID000000206,CID000006691,34
CID000000206,CID000008953,18
CID000000206,CID000019090,3
CID000000206,CID000024486,33
CID000000206,CID000028112,14
CID000000206,CID000038904,22
CID000000206,CID000054374,16
CID000000206,CID000054454,49
CID000000206,CID000054688,19
CID000000206,CID000065999,12
CID000000206,CID000074989,13
CID000000206,CID000083786,38
CID000000206,CID000087177,17
CID000000206,CID000148211,10
CID000000206,CID000150311,17
CID000000206,CID003468412,21
CID000000206,CID005311048,25
CID000000206,CID005311297,9
CID000000206,CID005381226,16
CID000000206,CID006398525,4
CID000000214,CID000000444,9
CID000000214,CID000000772,58
CID000000214,CID000000853,21
CID000000214,CID000001117,9
CID000000214,CID000001302,10
CID000000214,CID000001972,17
CID000000214,CID000001983,4
CID000000214,CID000002022,39
CID000000214,CID000002083,16
CID000000214,CID000002088,25
CID000000214,CID000002160,16
CID000000214,CID000002162,64
CID000000214,CID000002244,77
CID000000214,CID000002249,32
CID000000214,CID000002250,49
CID000000214,CID000002311,1
CID000000214,CID000002405,15
CID000000214,CID000002520,26
CID000000214,CID000002554,16
CID000000214,CID000002585,28
CID000000214,CID000002617,44
CID000000214,CID000002764,4
CID000000214,CID000002771,17
CID000000214,CID000002802,26
CID000000214,CID000002806,47
CID000000214,CID000002891,18
CID000000214,CID000002909,11
CID000000214,CID000003003,18
CID000000214,CID000003016,10
CID000000214,CID000003032,28
CID000000214,CID000003062,8
CID000000214,CID000003075,23
CID000000214,CID000003157,14
CID000000214,CID000003222,31
CID000000214,CID000003308,24
CID000000214,CID000003325,46
CID000000214,CID000003333,25
CID000000214,CID000003345,28
CID000000214,CID000003348,23
CID000000214,CID000003365,16
CID000000214,CID000003386,16
CID000000214,CID000003405,32
CID000000214,CID000003414,19
CID000000214,CID000003440,86
CID000000214,CID000003446,50
CID000000214,CID000003463,16
CID000000214,CID000003478,22
CID000000214,CID000003488,7
CID000000214,CID000003639,34
CID000000214,CID000003661,26
CID000000214,CID000003672,10
CID000000214,CID000003676,23
CID000000214,CID000003702,6
CID000000214,CID000003780,18
CID000000214,CID000003793,19
CID000000214,CID000003821,10
CID000000214,CID000003877,22
CID000000214,CID000003883,32
CID000000214,CID000003911,3
CID000000214,CID000003929,4
CID000000214,CID000003937,29
CID000000214,CID000003957,25
CID000000214,CID000003961,19
CID000000214,CID000004091,15
CID000000214,CID000004112,16
CID000000214,CID000004159,19
CID000000214,CID000004171,44
CID000000214,CID000004192,11
CID000000214,CID000004253,24
CID000000214,CID000004485,25
CID000000214,CID000004506,10
CID000000214,CID000004510,30
CID000000214,CID000004583,21
CID000000214,CID000004594,64
CID000000214,CID000004675,15
CID000000214,CID000004679,35
CID000000214,CID000004740,32
CID000000214,CID000004829,11
CID000000214,CID000004873,24
CID000000214,CID000004885,6
CID000000214,CID000004889,37
CID000000214,CID000004894,39
CID000000214,CID000004900,28
CID000000214,CID000004943,30
CID000000214,CID000004946,12
CID000000214,CID000005038,21
CID000000214,CID000005039,13
CID000000214,CID000005073,16
CID000000214,CID000005076,2
CID000000214,CID000005203,1
CID000000214,CID000005206,21
CID000000214,CID000005212,59
CID000000214,CID000005234,29
CID000000214,CID000005267,29
CID000000214,CID000005372,48
CID000000214,CID000005408,8
CID000000214,CID000005556,32
CID000000214,CID000005645,29
CID000000214,CID000005650,20
CID000000214,CID000005651,35
CID000000214,CID000005656,17
CID000000214,CID000005726,1
CID000000214,CID000005732,48
CID000000214,CID000006691,16
CID000000214,CID000008953,34
CID000000214,CID000027661,46
CID000000214,CID000039765,37
CID000000214,CID000054454,46
CID000000214,CID000060147,35
CID000000214,CID000060612,16
CID000000214,CID000062924,12
CID000000214,CID000071616,23
CID000000214,CID000077999,12
CID000000214,CID000083786,73
CID000000214,CID000110634,13
CID000000214,CID000110635,31
CID000000214,CID000145068,4
CID000000214,CID000150311,12
CID000000214,CID004475485,23
CID000000271,CID000000444,33
CID000000271,CID000000453,15
CID000000271,CID000000581,16
CID000000271,CID000000598,10
CID000000271,CID000000772,110
CID000000271,CID000000853,114
CID000000271,CID000000861,18
CID000000271,CID000000937,22
CID000000271,CID000001065,83
CID000000271,CID000001117,21
CID000000271,CID000001302,32
CID000000271,CID000001690,32
CID000000271,CID000001775,14
CID000000271,CID000001983,106
CID000000271,CID000002019,9
CID000000271,CID000002022,72
CID000000271,CID000002083,125
CID000000271,CID000002088,56
CID000000271,CID000002118,27
CID000000271,CID000002153,30
CID000000271,CID000002156,81
CID000000271,CID000002160,53
CID000000271,CID000002162,145
CID000000271,CID000002244,112
CID000000271,CID000002249,76
CID000000271,CID000002250,131
CID000000271,CID000002265,16
CID000000271,CID000002269,43
CID000000271,CID000002405,33
CID000000271,CID000002471,73
CID000000271,CID000002520,71
CID000000271,CID000002522,5
CID000000271,CID000002524,103
CID000000271,CID000002541,27
CID000000271,CID000002550,60
CID000000271,CID000002554,27
CID000000271,CID000002585,97
CID000000271,CID000002610,17
CID000000271,CID000002617,78
CID000000271,CID000002622,42
CID000000271,CID000002650,10
CID000000271,CID000002656,33
CID000000271,CID000002658,16
CID000000271,CID000002662,22
CID000000271,CID000002666,38
CID000000271,CID000002678,63
CID000000271,CID000002764,75
CID000000271,CID000002771,118
CID000000271,CID000002786,22
CID000000271,CID000002802,11
CID000000271,CID000002803,100
CID000000271,CID000002806,113
CID000000271,CID000002812,25
CID000000271,CID000002891,14
CID000000271,CID000002895,47
CID000000271,CID000002907,52
CID000000271,CID000002909,68
CID000000271,CID000002955,42
CID000000271,CID000003003,95
CID000000271,CID000003016,76
CID000000271,CID000003062,111
CID000000271,CID000003075,108
CID000000271,CID000003121,25
CID000000271,CID000003148,20
CID000000271,CID000003157,60
CID000000271,CID000003222,70
CID000000271,CID000003249,28
CID000000271,CID000003310,34
CID000000271,CID000003325,58
CID000000271,CID000003333,55
CID000000271,CID000003339,45
CID000000271,CID000003345,71
CID000000271,CID000003348,50
CID000000271,CID000003350,23
CID000000271,CID000003365,102
CID000000271,CID000003385,30
CID000000271,CID000003386,56
CID000000271,CID000003403,14
CID000000271,CID000003405,139
CID000000271,CID000003419,23
CID000000271,CID000003440,159
CID000000271,CID000003446,109
CID000000271,CID000003454,30
CID000000271,CID000003463,59
CID000000271,CID000003467,20
CID000000271,CID000003476,36
CID000000271,CID000003478,105
CID000000271,CID000003488,58
CID000000271,CID000003559,29
CID000000271,CID000003637,32
CID000000271,CID000003639,53
CID000000271,CID000003640,24
CID000000271,CID000003648,53
CID000000271,CID000003658,40
CID000000271,CID000003672,43
CID000000271,CID000003676,38
CID000000271,CID000003690,9
CID000000271,CID000003715,11
CID000000271,CID000003736,62
CID000000271,CID000003746,54
CID000000271,CID000003749,59
CID000000271,CID000003780,43
CID000000271,CID000003784,11
CID000000271,CID000003869,40
CID000000271,CID000003883,83
CID000000271,CID000003929,17
CID000000271,CID000003937,140
CID000000271,CID000003954,50
CID000000271,CID000003957,33
CID000000271,CID000003958,114
CID000000271,CID000003961,135
CID000000271,CID000003962,70
CID000000271,CID000004034,15
CID000000271,CID000004091,41
CID000000271,CID000004112,40
CID000000271,CID000004159,29
CID000000271,CID000004168,97
CID000000271,CID000004170,90
CID000000271,CID000004171,136
CID000000271,CID000004173,80
CID000000271,CID000004195,31
CID000000271,CID000004201,63
CID000000271,CID000004205,36
CID000000271,CID000004253,81
CID000000271,CID000004259,65
CID000000271,CID000004264,28
CID000000271,CID000004411,8
CID000000271,CID000004485,73
CID000000271,CID000004510,56
CID000000271,CID000004547,40
CID000000271,CID000004583,105
CID000000271,CID000004585,38
CID000000271,CID000004594,96
CID000000271,CID000004595,81
CID000000271,CID000004603,39
CID000000271,CID000004616,14
CID000000271,CID000004634,34
CID000000271,CID000004635,73
CID000000271,CID000004674,37
CID000000271,CID000004679,148
CID000000271,CID000004691,108
CID000000271,CID000004740,37
